group_id	label	binary_label	subtype	label_type
cea_g_490cc8c01f626d9c5309	Other	0	Benign	controlled_task_objective
cea_g_e03586ffa0c193e62671	Other	0	Normal	controlled_task_objective
cea_g_d0544637c145a2b5903d	Malicious	1	Malicious	controlled_task_objective
cea_g_8158847f56b8af9bec28	Other	0	Normal	controlled_task_objective
cea_g_d220a9f66e3e196da3ae	Other	0	Normal	controlled_task_objective
cea_g_15686019f12f9a1ea6de	Malicious	1	Malicious	controlled_task_objective
cea_g_0c1a47c6f401e61c3ec2	Other	0	Benign	controlled_task_objective
cea_g_fb25c8637ae2c98cc60e	Malicious	1	Malicious	controlled_task_objective
cea_g_497e0fc25289139a6e6f	Malicious	1	Malicious	controlled_task_objective
cea_g_dea348ef92e0ef18c6dd	Malicious	1	Malicious	controlled_task_objective
cea_g_485f9a4a085a219898af	Other	0	Benign	controlled_task_objective
cea_g_50e56d3616ce11b05a9b	Malicious	1	Malicious	controlled_task_objective
cea_g_ed7598c0d64eaba62358	Other	0	Normal	controlled_task_objective
cea_g_b7bc7ba4bdea27ef16d6	Other	0	Benign	controlled_task_objective
cea_g_d55ba16ccc16d00c44a6	Malicious	1	Malicious	controlled_task_objective
cea_g_a057c7f5862c2b2adc0c	Other	0	Normal	controlled_task_objective
cea_g_8531a3d6b881a15194da	Malicious	1	Malicious	controlled_task_objective
cea_g_559595a479210acff7cb	Other	0	Benign	controlled_task_objective
cea_g_87ce4983109bd589d46f	Other	0	Benign	controlled_task_objective
cea_g_48ba5a4ad5ab0f7ff1f8	Other	0	Benign	controlled_task_objective
cea_g_5d137af83ebccb1d75c2	Malicious	1	Malicious	controlled_task_objective
cea_g_878068db3d459b62fa0f	Malicious	1	Malicious	controlled_task_objective
cea_g_32ecc4725f61b95fe108	Malicious	1	Malicious	controlled_task_objective
cea_g_025627e3ac120b122b01	Malicious	1	Malicious	controlled_task_objective
cea_g_59ba69dd60b31902962d	Other	0	Normal	controlled_task_objective
cea_g_b3212ca5fb4af58dc5fc	Malicious	1	Malicious	controlled_task_objective
cea_g_bb9dd2e0300cd0da8dc0	Malicious	1	Malicious	controlled_task_objective
cea_g_b77250c08ab02d27cccb	Malicious	1	Malicious	controlled_task_objective
cea_g_7cacd61326a41cc1e82e	Malicious	1	Malicious	controlled_task_objective
cea_g_e2edbe8584cfaf03b8b9	Malicious	1	Malicious	controlled_task_objective
cea_g_a0f6868533bbb6e37436	Other	0	Normal	controlled_task_objective
cea_g_55ddbc1365b2115cce25	Malicious	1	Malicious	controlled_task_objective
cea_g_6792a300f776690e1598	Malicious	1	Malicious	controlled_task_objective
cea_g_503523f8da0c87acbb22	Other	0	Benign	controlled_task_objective
cea_g_ae2af959b1a5f3a8b89b	Malicious	1	Malicious	controlled_task_objective
cea_g_29930dd9637fd50a29a1	Malicious	1	Malicious	controlled_task_objective
cea_g_48abf2d6ea7c4fb6ecf2	Malicious	1	Malicious	controlled_task_objective
cea_g_9d17c9a92be53e21a0b7	Other	0	Benign	controlled_task_objective
cea_g_0e15aa155babf37c8c67	Malicious	1	Malicious	controlled_task_objective
cea_g_cd6f038e311c40472670	Other	0	Normal	controlled_task_objective
cea_g_50aed08a37c94cc2a9f6	Malicious	1	Malicious	controlled_task_objective
cea_g_daad941b8632ff454ab2	Malicious	1	Malicious	controlled_task_objective
cea_g_017155e6b040141fc75e	Malicious	1	Malicious	controlled_task_objective
cea_g_24a1dbef7dcb7f35f125	Malicious	1	Malicious	controlled_task_objective
cea_g_2e7c86ca7529b2f73ebe	Other	0	Normal	controlled_task_objective
cea_g_04f2b0136383c174b671	Malicious	1	Malicious	controlled_task_objective
cea_g_e6795c6006ceb4af50e5	Malicious	1	Malicious	controlled_task_objective
cea_g_95d582f2c95630289b80	Other	0	Benign	controlled_task_objective
cea_g_5e7429b18a94b564f84c	Other	0	Normal	controlled_task_objective
cea_g_677b02b762a20c3c8065	Other	0	Normal	controlled_task_objective
cea_g_6f1cf48bd0768d8ecd54	Malicious	1	Malicious	controlled_task_objective
cea_g_7ee8e923e970d0f18e91	Malicious	1	Malicious	controlled_task_objective
cea_g_e1b8663eb65bd3cb3b5d	Malicious	1	Malicious	controlled_task_objective
cea_g_074c680d2da7652018be	Malicious	1	Malicious	controlled_task_objective
cea_g_5e9019525e7c23d805d6	Malicious	1	Malicious	controlled_task_objective
cea_g_44018e6ad908b3a2f191	Malicious	1	Malicious	controlled_task_objective
cea_g_73ca723669614ab13419	Other	0	Normal	controlled_task_objective
cea_g_e3fe5fddd7dbe087f0b4	Malicious	1	Malicious	controlled_task_objective
cea_g_bdf44862afd33e2fe52b	Other	0	Benign	controlled_task_objective
cea_g_4b5746f2b5faf61d9242	Other	0	Benign	controlled_task_objective
cea_g_4dfe8cfb1279a21e1932	Malicious	1	Malicious	controlled_task_objective
cea_g_74914dc5cfcdfa5f15ea	Other	0	Normal	controlled_task_objective
cea_g_c757d7a0486541dd445f	Other	0	Benign	controlled_task_objective
cea_g_2fa6b1ebbc2983a7dfdf	Malicious	1	Malicious	controlled_task_objective
cea_g_22995b5cc4f178f99d33	Other	0	Normal	controlled_task_objective
cea_g_a43822d3aeaeb765a0e1	Other	0	Normal	controlled_task_objective
cea_g_75d97b1244c51543d8ff	Malicious	1	Malicious	controlled_task_objective
cea_g_aa6208cd0192baf6de7a	Malicious	1	Malicious	controlled_task_objective
cea_g_a74d5f936ed7f8f710e3	Other	0	Benign	controlled_task_objective
cea_g_0abe515b6ddc6a5e6b6e	Other	0	Benign	controlled_task_objective
cea_g_5fbad7098c4ec26663a7	Other	0	Normal	controlled_task_objective
cea_g_39803c748c81c8218a6c	Malicious	1	Malicious	controlled_task_objective
cea_g_1b2f2d323780f68c848a	Malicious	1	Malicious	controlled_task_objective
cea_g_41f6ba665f7569b2caaf	Malicious	1	Malicious	controlled_task_objective
cea_g_87d39028c591102d4de0	Other	0	Benign	controlled_task_objective
cea_g_55049de610350106886f	Malicious	1	Malicious	controlled_task_objective
cea_g_a4ce5c9027fedc8581e6	Malicious	1	Malicious	controlled_task_objective
cea_g_cd9d37a7bc7efbcb4e67	Malicious	1	Malicious	controlled_task_objective
cea_g_c566a4939413e6b5cbbe	Malicious	1	Malicious	controlled_task_objective
cea_g_5a9432c32e1af023f5fb	Other	0	Benign	controlled_task_objective
cea_g_2efcb1a010b7b624ecd2	Other	0	Benign	controlled_task_objective
cea_g_ea7a7cf1dbf16ec1b088	Malicious	1	Malicious	controlled_task_objective
cea_g_ddf64156dc5a1a46ba25	Other	0	Benign	controlled_task_objective
cea_g_0604bc97b8f85c034478	Malicious	1	Malicious	controlled_task_objective
cea_g_ed7e5a3329796f67cee0	Other	0	Benign	controlled_task_objective
cea_g_f1ddcb3b36e437c790e2	Other	0	Benign	controlled_task_objective
cea_g_b49100812bb23c0d58ee	Malicious	1	Malicious	controlled_task_objective
cea_g_8891c437a7886a2cfb6e	Malicious	1	Malicious	controlled_task_objective
cea_g_d1b550378b5234ac727a	Malicious	1	Malicious	controlled_task_objective
cea_g_00753bfeaae4dc45b3f8	Other	0	Normal	controlled_task_objective
cea_g_8c2a1b3ae850cee7e082	Malicious	1	Malicious	controlled_task_objective
cea_g_92467ea637cd7565db6f	Other	0	Benign	controlled_task_objective
cea_g_b5fe8c0526f699508d0a	Malicious	1	Malicious	controlled_task_objective
cea_g_e0a3b6ba681c20ff4ca7	Other	0	Benign	controlled_task_objective
cea_g_893dcc421ef75d180add	Malicious	1	Malicious	controlled_task_objective
cea_g_073b89f4649db92160bb	Other	0	Benign	controlled_task_objective
cea_g_30267dfd7b5a9b8ab6cb	Other	0	Normal	controlled_task_objective
cea_g_696ce3892865941b763c	Malicious	1	Malicious	controlled_task_objective
cea_g_4b02ddbff96492bc3d4a	Malicious	1	Malicious	controlled_task_objective
cea_g_0076a328696d868fece8	Malicious	1	Malicious	controlled_task_objective
cea_g_afd85ec946b5ec69a591	Other	0	Normal	controlled_task_objective
cea_g_b0b60cffc4687dd59e2e	Malicious	1	Malicious	controlled_task_objective
cea_g_6ca0f3c278d65b824074	Malicious	1	Malicious	controlled_task_objective
cea_g_749da3a445ad8a517b51	Malicious	1	Malicious	controlled_task_objective
cea_g_926e8db91cff74f7633e	Other	0	Benign	controlled_task_objective
cea_g_34c54b572d5f3a55b5ac	Other	0	Benign	controlled_task_objective
cea_g_dc5242abc0ea3dabc28e	Other	0	Benign	controlled_task_objective
cea_g_55813a9c4aa30814082c	Malicious	1	Malicious	controlled_task_objective
cea_g_b3b05f100bd369bd2036	Malicious	1	Malicious	controlled_task_objective
cea_g_55145ef6c080cc897ad7	Malicious	1	Malicious	controlled_task_objective
cea_g_0ce402641c2a2bbfffe6	Malicious	1	Malicious	controlled_task_objective
cea_g_2f832af6bd6f13ec4782	Other	0	Benign	controlled_task_objective
cea_g_1025c1b0a93089312882	Malicious	1	Malicious	controlled_task_objective
cea_g_5ff7627f4886a0accc93	Malicious	1	Malicious	controlled_task_objective
cea_g_573d25f86c69b2b14456	Other	0	Benign	controlled_task_objective
cea_g_475f175f34e0435df8fb	Other	0	Normal	controlled_task_objective
cea_g_bb3fbd350f6ffc143934	Malicious	1	Malicious	controlled_task_objective
cea_g_71dc7807a1f165698da3	Malicious	1	Malicious	controlled_task_objective
cea_g_143ef393951662a8e605	Malicious	1	Malicious	controlled_task_objective
cea_g_dd142ad5178b12678623	Other	0	Normal	controlled_task_objective
cea_g_bcf0460150b33c59b5bb	Other	0	Benign	controlled_task_objective
cea_g_85dca8cad57d98501e61	Malicious	1	Malicious	controlled_task_objective
cea_g_f9966ce860ff7d589c98	Malicious	1	Malicious	controlled_task_objective
cea_g_6288e51502933492c5ae	Other	0	Normal	controlled_task_objective
cea_g_ffd457d475e48c85aa54	Malicious	1	Malicious	controlled_task_objective
cea_g_e13114e08b34402317c4	Malicious	1	Malicious	controlled_task_objective
cea_g_d9d7b1bd20ac3926922a	Malicious	1	Malicious	controlled_task_objective
cea_g_52ce60a51f3304422d4f	Malicious	1	Malicious	controlled_task_objective
cea_g_c98b241821ef8f6a1e37	Malicious	1	Malicious	controlled_task_objective
cea_g_26dc9b88e0a51a9c9e31	Other	0	Benign	controlled_task_objective
cea_g_9a2fe231fedf53bc5278	Malicious	1	Malicious	controlled_task_objective
cea_g_d43f7f72f3dccf7bade6	Malicious	1	Malicious	controlled_task_objective
cea_g_44580e5cea0451d7168c	Malicious	1	Malicious	controlled_task_objective
cea_g_0c36385ef26d282e88fc	Malicious	1	Malicious	controlled_task_objective
cea_g_baac9afd45188d621f05	Other	0	Normal	controlled_task_objective
cea_g_2d36dd56c116cdd1a7f3	Other	0	Normal	controlled_task_objective
cea_g_1b2242be801932e9c359	Malicious	1	Malicious	controlled_task_objective
cea_g_4d9fbfa11732c9764876	Malicious	1	Malicious	controlled_task_objective
cea_g_7040b7bf57fe793e812e	Other	0	Normal	controlled_task_objective
cea_g_acfb2d989eb838b3d62e	Other	0	Normal	controlled_task_objective
cea_g_b765d1e46c32c5ac74a5	Malicious	1	Malicious	controlled_task_objective
cea_g_61bbc9fc3a9b18bf290d	Other	0	Normal	controlled_task_objective
cea_g_5fd313b3427a157abf26	Other	0	Benign	controlled_task_objective
cea_g_2ff31f11845b9075a60b	Malicious	1	Malicious	controlled_task_objective
cea_g_104fbe194460649e7fd3	Malicious	1	Malicious	controlled_task_objective
cea_g_f2e232c8b39e0bc30ef7	Other	0	Normal	controlled_task_objective
cea_g_84b8db2368a5a91eebbd	Other	0	Normal	controlled_task_objective
cea_g_3df59f3d455aecd5a1f8	Other	0	Benign	controlled_task_objective
cea_g_4fdfb098734c1e311b72	Other	0	Benign	controlled_task_objective
cea_g_5766229284cf2a4c5a24	Other	0	Normal	controlled_task_objective
cea_g_6fdb1493597a63cf4d7a	Malicious	1	Malicious	controlled_task_objective
cea_g_e6e0b6f592f5e176d5b8	Other	0	Benign	controlled_task_objective
cea_g_fb9b6d6c074e3add423e	Malicious	1	Malicious	controlled_task_objective
cea_g_c3f9c06b1e9dcc3f72f0	Other	0	Benign	controlled_task_objective
cea_g_c7664e282f92f4729553	Other	0	Normal	controlled_task_objective
cea_g_8d30f311a504af4f8a22	Malicious	1	Malicious	controlled_task_objective
cea_g_aff58a18ab1977826476	Other	0	Benign	controlled_task_objective
cea_g_3aade78a3347bb80aacd	Other	0	Benign	controlled_task_objective
cea_g_43a32f6684843d638a50	Malicious	1	Malicious	controlled_task_objective
cea_g_4687557462960f3637c5	Other	0	Benign	controlled_task_objective
cea_g_1f3a0679e12c807837a7	Malicious	1	Malicious	controlled_task_objective
cea_g_1e7c5f22e7dcec8ef7aa	Malicious	1	Malicious	controlled_task_objective
cea_g_427403b9ba6d2841f318	Other	0	Benign	controlled_task_objective
cea_g_1ca80fbf1263d08213ae	Malicious	1	Malicious	controlled_task_objective
cea_g_2a3eddd24c6340f0ce6c	Malicious	1	Malicious	controlled_task_objective
cea_g_e2eb2c485061ffe23981	Malicious	1	Malicious	controlled_task_objective
cea_g_43e1e297a99a2c95a3df	Malicious	1	Malicious	controlled_task_objective
cea_g_61bbf54976e2340c5a28	Other	0	Normal	controlled_task_objective
cea_g_4500400ee565a7bf43d8	Other	0	Benign	controlled_task_objective
cea_g_ff3edeabfae02a0bbba6	Malicious	1	Malicious	controlled_task_objective
cea_g_0aac3ae7722f22a0f79c	Malicious	1	Malicious	controlled_task_objective
cea_g_1f9c1ad2ee6f148aa5a6	Malicious	1	Malicious	controlled_task_objective
cea_g_899e588280d5f10a5d64	Other	0	Normal	controlled_task_objective
cea_g_50456177ada6e192e96e	Other	0	Normal	controlled_task_objective
cea_g_e8b312223df209cdb791	Other	0	Normal	controlled_task_objective
cea_g_0c2f7a49cfd1d9015b08	Other	0	Benign	controlled_task_objective
cea_g_3af3d33bf84a498d8a8f	Other	0	Normal	controlled_task_objective
cea_g_195472ea7cc14e5e93a8	Other	0	Normal	controlled_task_objective
cea_g_4310750e78778e41d7b8	Malicious	1	Malicious	controlled_task_objective
cea_g_4627ce143f432a4c3e58	Malicious	1	Malicious	controlled_task_objective
cea_g_1df7c2bfff5b1a90085b	Malicious	1	Malicious	controlled_task_objective
cea_g_7c8bf724e7ee4edbdd3e	Other	0	Benign	controlled_task_objective
cea_g_dd9a4f24a19fbf6bf5d7	Other	0	Normal	controlled_task_objective
cea_g_807b682ad70183f76380	Malicious	1	Malicious	controlled_task_objective
cea_g_87de8e07a5ddd34d29e2	Other	0	Normal	controlled_task_objective
cea_g_a7c8f56f5bcac8ba53f4	Malicious	1	Malicious	controlled_task_objective
cea_g_6abf9291900f7364074b	Malicious	1	Malicious	controlled_task_objective
cea_g_2a35ff92aedcd03471ae	Other	0	Normal	controlled_task_objective
cea_g_eedf1973eff927c5e5fd	Other	0	Benign	controlled_task_objective
cea_g_34f7e202d2a8e3896ba1	Malicious	1	Malicious	controlled_task_objective
cea_g_a97fc6a5884b9b2b52fb	Other	0	Benign	controlled_task_objective
cea_g_a5e274e73d149c03c82b	Other	0	Benign	controlled_task_objective
cea_g_e73645214a8101eb6351	Other	0	Benign	controlled_task_objective
cea_g_4dffaafce2c8b9cd85d9	Malicious	1	Malicious	controlled_task_objective
cea_g_128ac49302adfed9d827	Malicious	1	Malicious	controlled_task_objective
cea_g_2ec1ac68c70a4b45a670	Malicious	1	Malicious	controlled_task_objective
cea_g_3ff661f1e38e54416b89	Other	0	Benign	controlled_task_objective
cea_g_f875a236ecdfc8976ca1	Other	0	Normal	controlled_task_objective
cea_g_7aa9136f00fabb250666	Other	0	Normal	controlled_task_objective
cea_g_c334a578804e4d004167	Other	0	Normal	controlled_task_objective
cea_g_cca4371b083bc4604d0b	Malicious	1	Malicious	controlled_task_objective
cea_g_0ac1ed9194b7ce05cf07	Other	0	Benign	controlled_task_objective
cea_g_b703ceb6c2b6792da04d	Malicious	1	Malicious	controlled_task_objective
cea_g_1b416e6ee4c89a6fcc4b	Malicious	1	Malicious	controlled_task_objective
cea_g_9b76b1db63cf29f9c5b8	Other	0	Normal	controlled_task_objective
cea_g_c4052c1edaca578350b7	Malicious	1	Malicious	controlled_task_objective
cea_g_3e2d8a82a521c1705663	Malicious	1	Malicious	controlled_task_objective
cea_g_7ae1b0e6fa149a4fe115	Malicious	1	Malicious	controlled_task_objective
cea_g_92d96f5675d61795f2ae	Other	0	Benign	controlled_task_objective
cea_g_3a89a35eaa7a38023fd8	Malicious	1	Malicious	controlled_task_objective
cea_g_840ec48c2e36c7223d68	Other	0	Normal	controlled_task_objective
cea_g_7dd05dd3b6543432eece	Other	0	Normal	controlled_task_objective
cea_g_759b8d43218e1404d392	Malicious	1	Malicious	controlled_task_objective
cea_g_8faa2ed53b5eddd1eb28	Malicious	1	Malicious	controlled_task_objective
cea_g_deb4741961bae4c0bae5	Other	0	Benign	controlled_task_objective
cea_g_437d97b6ec922e6350b3	Malicious	1	Malicious	controlled_task_objective
cea_g_54e985426d1c436c0846	Malicious	1	Malicious	controlled_task_objective
cea_g_efc5e776f7213c9a248a	Other	0	Benign	controlled_task_objective
cea_g_3c62ce9ecabebd825a73	Other	0	Benign	controlled_task_objective
cea_g_0a30a182b992d86e3bff	Malicious	1	Malicious	controlled_task_objective
cea_g_9ab4f211fb9424d65a7e	Malicious	1	Malicious	controlled_task_objective
cea_g_38226d6203c5a02d816c	Malicious	1	Malicious	controlled_task_objective
cea_g_a415f935ba8ff9bdd9a6	Malicious	1	Malicious	controlled_task_objective
cea_g_95f0e7e4d4cddf1890a0	Malicious	1	Malicious	controlled_task_objective
cea_g_52bab26befea7629b5b7	Other	0	Benign	controlled_task_objective
cea_g_2fcfdadecc6fa8892a62	Other	0	Benign	controlled_task_objective
cea_g_9572979c0979be75f99f	Other	0	Benign	controlled_task_objective
cea_g_5c1466df913ff628d984	Other	0	Normal	controlled_task_objective
cea_g_a44978f5766859866944	Other	0	Normal	controlled_task_objective
cea_g_744e1233a5d8ecaf86f2	Malicious	1	Malicious	controlled_task_objective
cea_g_3b948fa638bef6344476	Malicious	1	Malicious	controlled_task_objective
cea_g_a4ee7b653bc9da4e99b9	Malicious	1	Malicious	controlled_task_objective
cea_g_c7878d92212486463bd3	Malicious	1	Malicious	controlled_task_objective
cea_g_d4525223ad1fcbfffc68	Malicious	1	Malicious	controlled_task_objective
cea_g_eaa3785fc94fc7306be1	Other	0	Normal	controlled_task_objective
cea_g_cd0c89411eadbecdfe00	Malicious	1	Malicious	controlled_task_objective
cea_g_419f2a81dfd77ee60525	Other	0	Benign	controlled_task_objective
cea_g_22c8efc7837cbaaa79fe	Malicious	1	Malicious	controlled_task_objective
cea_g_792345341b0999d62d48	Malicious	1	Malicious	controlled_task_objective
cea_g_8de7cca57087fe6fdd6c	Other	0	Normal	controlled_task_objective
cea_g_2419f3b320b4b2d95122	Other	0	Benign	controlled_task_objective
cea_g_b9a6bffcf526508f457e	Malicious	1	Malicious	controlled_task_objective
cea_g_18972dc5990f346668fa	Malicious	1	Malicious	controlled_task_objective
cea_g_a1908491ae9368218405	Malicious	1	Malicious	controlled_task_objective
cea_g_56a7199108ba044945bc	Malicious	1	Malicious	controlled_task_objective
cea_g_5b279bd3d247084c99e1	Other	0	Normal	controlled_task_objective
cea_g_d3baa5d1d29ce55ab40c	Malicious	1	Malicious	controlled_task_objective
cea_g_62cac2431109e0b63976	Malicious	1	Malicious	controlled_task_objective
cea_g_4d6ae564776c86a6ad82	Other	0	Benign	controlled_task_objective
cea_g_593a2850b4124bcc1055	Other	0	Benign	controlled_task_objective
cea_g_4f60ee6d840fec807a0d	Other	0	Benign	controlled_task_objective
cea_g_97fc2f464b770df5cbb4	Other	0	Normal	controlled_task_objective
cea_g_9469a5a4ce0c9c32615e	Other	0	Benign	controlled_task_objective
cea_g_2b24f049a720048a8479	Other	0	Normal	controlled_task_objective
cea_g_a6a82ad6cc332e250e6b	Malicious	1	Malicious	controlled_task_objective
cea_g_02cbbc21b0dd07e10ef7	Malicious	1	Malicious	controlled_task_objective
cea_g_ad3c975bc9ea34238951	Malicious	1	Malicious	controlled_task_objective
cea_g_772300a6fea60e009344	Malicious	1	Malicious	controlled_task_objective
cea_g_f68ffc7ec6d4c72406da	Other	0	Normal	controlled_task_objective
cea_g_8294e4a7360410abe365	Other	0	Benign	controlled_task_objective
cea_g_b898f8cf675e3bfa3069	Other	0	Benign	controlled_task_objective
cea_g_a8ee6301893cfe526cdd	Other	0	Normal	controlled_task_objective
cea_g_7047c53cfd4bec3addcd	Other	0	Benign	controlled_task_objective
cea_g_fd0bbadac5ecbc047cee	Other	0	Benign	controlled_task_objective
cea_g_b465bc102c073a2d2b60	Other	0	Normal	controlled_task_objective
cea_g_0dbdb8bfbe2deaa7a508	Malicious	1	Malicious	controlled_task_objective
cea_g_d0d4bf4cc93ac08c3d74	Other	0	Normal	controlled_task_objective
cea_g_a515fa251edf3457d2c8	Malicious	1	Malicious	controlled_task_objective
cea_g_afa3e242bf01db8ec40c	Malicious	1	Malicious	controlled_task_objective
